,Car_name,Year,Distance,Fuel_type,Drive,Price
1906,Honda Amaze 1.5L,2021,62663,DIESEL,MANUAL,704000
1907,Honda Jazz 1.2L,2021,29006,PETROL,MANUAL,840000
1908,Hyundai Creta SX,2021,42584,DIESEL,MANUAL,1546000
1909,Mahindra XUV300 W6,2022,45246,PETROL,MANUAL,946000
1910,Tata Tiago XT,2021,47845,PETROL,MANUAL,543000
1911,Maruti Alto K10,2011,109991,PETROL,MANUAL,221000
1912,Tata NEXON XM,2020,97672,PETROL,MANUAL,706000
1913,Datsun Redi Go,2018,21877,PETROL,MANUAL,283000
1914,Maruti Baleno ZETA,2017,49469,PETROL,MANUAL,476999
1915,Honda Amaze 1.2L,2019,41075,PETROL,AUTOMATIC,684000
1916,Maruti Alto 800,2016,70930,PETROL,MANUAL,256999
1917,Hyundai i10 SPORTZ,2013,34376,PETROL,MANUAL,317000
1918,Tata NEXON XZ,2020,62576,DIESEL,MANUAL,977000
1919,Hyundai Elite i20,2015,80101,PETROL,MANUAL,458000
1920,Hyundai Grand i10,2014,93397,PETROL,AUTOMATIC,432000
1921,Maruti Alto K10,2012,88786,PETROL,MANUAL,225999
1922,Tata Harrier XZA,2021,54180,DIESEL,AUTOMATIC,1719000
1923,Tata Tiago XZ,2016,93014,PETROL,MANUAL,415000
1924,Hyundai Elite i20,2017,10914,PETROL,MANUAL,581000
1925,Maruti IGNIS SIGMA,2022,31040,PETROL,MANUAL,488000
1926,Maruti Swift VXI,2017,68883,PETROL,MANUAL,519000
1927,Maruti Baleno ALPHA,2016,67265,PETROL,MANUAL,505999
1928,Maruti Swift LXI,2015,63928,PETROL,MANUAL,412000
1929,Maruti Baleno ALPHA,2017,95566,PETROL,AUTOMATIC,614000
1930,Maruti Alto 800,2014,95625,PETROL,MANUAL,250999
1931,Maruti Alto K10,2023,2460,PETROL,MANUAL,495000
1932,Maruti Baleno DELTA,2020,31279,PETROL,MANUAL,628000
1933,Hyundai Elite i20,2014,86285,PETROL,MANUAL,538000
1934,Tata ALTROZ XZA,2022,17069,PETROL,AUTOMATIC,802999
1935,Maruti Alto 800,2017,33094,PETROL,MANUAL,296000
1936,Hyundai ALCAZAR 1.5,2021,24546,DIESEL,AUTOMATIC,1959000
1937,Maruti Celerio ZXI,2018,70794,PETROL,AUTOMATIC,413000
1938,Hyundai Elite i20,2016,38373,PETROL,MANUAL,548000
1939,Hyundai Creta SX,2019,94329,DIESEL,AUTOMATIC,1076000
1940,Tata ALTROZ XZ,2020,13150,PETROL,MANUAL,661000
1941,Maruti Swift VXI,2013,65968,PETROL,MANUAL,392000
1942,Hyundai Elite i20,2015,47448,PETROL,MANUAL,587000
1943,Honda City 1.5L,2020,35169,PETROL,MANUAL,952999
1944,Hyundai GRAND I10,2020,10622,PETROL,MANUAL,717000
1945,Ford Ecosport TREND,2016,49017,PETROL,MANUAL,575000
1946,Hyundai Grand i10,2016,70727,CNG,MANUAL,401999
1947,Hyundai Creta SX,2019,47486,DIESEL,MANUAL,1136000
1948,Hyundai Elite i20,2015,77613,PETROL,MANUAL,480999
1949,Mahindra XUV500 W11,2019,79978,DIESEL,AUTOMATIC,1080000
1950,Hyundai VENUE SX,2019,113432,PETROL,AUTOMATIC,810000
1951,Maruti Wagon R,2011,86076,PETROL,MANUAL,271000
1952,Volkswagen Polo HIGHLINE1.2L,2015,97162,PETROL,MANUAL,434000
1953,Hyundai Verna 1.6,2017,122496,DIESEL,MANUAL,766000
1954,Hyundai NEW SANTRO,2018,36435,PETROL,AUTOMATIC,476000
1955,Hyundai Elite i20,2017,42348,PETROL,MANUAL,535000
1956,Hyundai Verna 1.6,2017,37294,PETROL,MANUAL,748000
1957,Skoda Rapid STYLE,2019,65841,PETROL,MANUAL,791000
1958,Maruti Wagon R,2013,123780,PETROL,MANUAL,270000
1959,Maruti Baleno ZETA,2021,39570,PETROL,MANUAL,687000
1960,Tata Harrier XZA,2020,68859,DIESEL,AUTOMATIC,1891000
1961,Maruti Alto 800,2017,96161,PETROL,MANUAL,286000
1962,Maruti Wagon R,2017,87698,PETROL,AUTOMATIC,418000
1963,KIA SONET HTK,2022,19622,PETROL,MANUAL,846000
1964,Honda City 1.5L,2014,54674,DIESEL,MANUAL,395000
1965,Maruti Ciaz ALPHA,2019,22168,PETROL,AUTOMATIC,851000
1966,Hyundai NEW I20,2021,25665,PETROL,MANUAL,749000
1967,Maruti Ciaz VXI,2015,40190,PETROL,MANUAL,492000
1968,Maruti Swift VXI,2016,42808,PETROL,MANUAL,496000
1969,Maruti Baleno ALPHA,2018,63662,PETROL,AUTOMATIC,606000
1970,Jeep Compass LIMITED,2017,69429,PETROL,AUTOMATIC,1321000
1971,Hyundai Grand i10,2014,81745,PETROL,AUTOMATIC,377000
1972,Hyundai VENUE SX,2021,48413,PETROL,MANUAL,924000
1973,Tata NEXON XZ,2022,20477,PETROL,MANUAL,936999
1974,Hyundai New Elantra,2018,67245,PETROL,AUTOMATIC,1113000
1975,Honda Civic 1.8L,2019,59404,PETROL,AUTOMATIC,1308000
1976,Honda City 1.5L,2017,41305,PETROL,MANUAL,766000
1977,Maruti Baleno DELTA,2022,20145,PETROL,MANUAL,733000
1978,Maruti Celerio VXI,2019,28904,PETROL,MANUAL,516000
1979,Maruti Celerio ZXI,2017,62012,PETROL,MANUAL,465000
1980,Hyundai Eon ERA,2018,53052,PETROL,MANUAL,301000
1981,Maruti Celerio ZXI,2015,37021,PETROL,MANUAL,453000
1982,Volkswagen Polo HIGHLINE1.2L,2017,50037,PETROL,MANUAL,654000
1983,Maruti Swift ZDI,2015,90929,DIESEL,MANUAL,548000
1984,Hyundai i10 MAGNA,2015,55039,PETROL,MANUAL,355000
1985,Hyundai Creta SX,2016,57440,PETROL,AUTOMATIC,814000
1986,Maruti Wagon R,2016,70423,PETROL,MANUAL,309000
1987,Maruti Swift ZXI,2022,24626,PETROL,MANUAL,769000
1988,Honda City 1.5L,2017,57852,PETROL,MANUAL,668000
1989,KIA SELTOS X,2021,28681,PETROL,AUTOMATIC,1583000
1990,Honda Amaze 1.2L,2016,66790,PETROL,MANUAL,412000
1991,Maruti Dzire VXI,2019,48864,PETROL,MANUAL,513999
1992,Maruti Baleno DELTA,2020,22952,PETROL,MANUAL,607000
1993,Mahindra XUV300 W8,2019,54846,DIESEL,AUTOMATIC,919000
1994,Renault Duster RXL,2015,47493,PETROL,MANUAL,409000
1995,Renault Kwid RXT,2016,44041,PETROL,MANUAL,326000
1996,Hyundai Creta E,2017,91883,DIESEL,MANUAL,834000
1997,Maruti Baleno DELTA,2023,16220,CNG,MANUAL,816000
1998,Maruti Alto K10,2018,24914,PETROL,MANUAL,337000
1999,Hyundai Grand i10,2014,106876,PETROL,AUTOMATIC,372000
2000,Maruti Alto K10,2023,3618,PETROL,MANUAL,455000
2001,KIA SONET HTK,2020,64930,DIESEL,MANUAL,844999
2002,Maruti IGNIS ZETA,2018,58637,PETROL,MANUAL,451999
2003,Honda Jazz 1.2L,2015,69184,PETROL,MANUAL,423000
2004,Honda Jazz 1.2L,2018,23038,PETROL,MANUAL,516000
2005,Volkswagen Ameo HIGHLINE,2016,61334,DIESEL,AUTOMATIC,544000
2006,Honda Amaze 1.2L,2019,55897,PETROL,MANUAL,607000
2007,Toyota Glanza G,2019,16870,PETROL,AUTOMATIC,696000
2008,Maruti Alto 800,2015,110547,PETROL,MANUAL,233000
2009,Maruti Alto 800,2013,66329,PETROL,MANUAL,273000
2010,Maruti Celerio ZXI,2017,30538,PETROL,MANUAL,424000
2011,Maruti Wagon R,2011,50966,PETROL,MANUAL,335000
2012,Maruti Alto VXI,2021,24381,PETROL,MANUAL,426000
2013,Hyundai Grand i10,2018,60626,PETROL,MANUAL,470000
2014,Hyundai i10 MAGNA,2010,112101,PETROL,MANUAL,211000
2015,Hyundai VENUE S,2022,9802,PETROL,MANUAL,927000
2016,Maruti Baleno ALPHA,2018,88152,PETROL,AUTOMATIC,578000
2017,Volkswagen Polo COMFORTLINE,2019,68399,PETROL,MANUAL,687000
2018,Maruti Wagon R,2017,49131,PETROL,MANUAL,441000
2019,Hyundai Creta SX,2021,23216,PETROL,MANUAL,1375000
2020,Maruti Celerio VXI,2014,65485,PETROL,MANUAL,313000
2021,Skoda Rapid AMBITION,2020,46285,PETROL,MANUAL,858000
2022,Hyundai Creta SX,2018,44999,PETROL,AUTOMATIC,1027000
2023,Maruti Swift VXI,2016,75058,PETROL,MANUAL,515000
2024,Tata ALTROZ XZ,2021,43955,DIESEL,MANUAL,760000
2025,Maruti Swift VXI,2013,105295,PETROL,MANUAL,396000
2026,Honda Amaze 1.2L,2019,49367,PETROL,MANUAL,670000
2027,Maruti Swift VXI,2021,10637,PETROL,MANUAL,714000
2028,Maruti Celerio VXI,2017,58539,PETROL,MANUAL,415000
2029,Maruti Baleno ZETA,2018,77702,DIESEL,MANUAL,636000
2030,Hyundai VENUE E,2021,10335,PETROL,MANUAL,736000
2031,Hyundai Grand i10,2017,79364,PETROL,MANUAL,503000
2032,Honda Jazz 1.2L,2017,75407,PETROL,MANUAL,369000
2033,Volkswagen Polo 1.0,2020,39632,PETROL,AUTOMATIC,772000
2034,Honda City 1.5L,2011,90143,PETROL,MANUAL,267000
2035,Hyundai AURA S,2020,33564,PETROL,MANUAL,637000
2036,Mahindra XUV300 W8,2021,43670,DIESEL,AUTOMATIC,967000
2037,Honda Jazz 1.2L,2016,51252,PETROL,MANUAL,364000
2038,Maruti Swift Dzire,2013,93741,PETROL,MANUAL,308000
2039,Maruti Celerio ZXI,2021,22245,PETROL,MANUAL,611000
2040,Maruti Alto K10,2015,30471,PETROL,AUTOMATIC,348000
2041,Ford Ecosport TITANIUM,2018,80179,PETROL,AUTOMATIC,745000
2042,Tata Harrier XZ,2022,35198,DIESEL,MANUAL,1739000
2043,Renault Duster 110,2016,34279,DIESEL,AUTOMATIC,805000
2044,Hyundai VENUE SX,2019,105612,PETROL,AUTOMATIC,840000
2045,Maruti Vitara Brezza,2021,18327,PETROL,AUTOMATIC,947000
2046,Hyundai Verna 1.6,2016,25283,PETROL,AUTOMATIC,577000
2047,Maruti Wagon R,2013,67528,PETROL,MANUAL,287000
2048,Maruti Celerio VXI,2015,76021,PETROL,AUTOMATIC,344000
2049,Renault TRIBER RXZ,2021,32926,PETROL,AUTOMATIC,706000
2050,Volkswagen Vento HIGHLINE,2020,47422,PETROL,AUTOMATIC,811999
2051,Maruti Wagon R,2018,34473,PETROL,AUTOMATIC,390000
2052,Maruti Celerio ZXI,2022,866,PETROL,MANUAL,560000
2053,Maruti Wagon R,2017,37411,PETROL,MANUAL,441000
2054,MG HECTOR SHARP,2021,47711,PETROL,AUTOMATIC,1742000
2055,Hyundai Elite i20,2016,74062,PETROL,MANUAL,567000
2056,Hyundai GRAND I10,2023,7725,PETROL,MANUAL,605000
2057,Renault Duster RXS,2018,72891,PETROL,AUTOMATIC,655000
2058,Hyundai i20 SPORTZ,2012,52538,PETROL,MANUAL,469000
2059,Maruti Swift VXI,2011,17102,PETROL,MANUAL,285000
2060,Datsun Redi Go,2021,33832,PETROL,MANUAL,362000
2061,Mahindra Thar LX,2023,6809,DIESEL,AUTOMATIC,1664000
2062,Honda WR-V 1.2L,2021,8083,PETROL,MANUAL,843000
2063,Maruti Swift ZXI,2021,72109,PETROL,AUTOMATIC,754000
2064,Hyundai GRAND I10,2019,47261,PETROL,AUTOMATIC,601000
2065,Maruti Wagon R,2011,55061,PETROL,MANUAL,217000
2066,Hyundai Eon SPORTZ,2016,58248,PETROL,MANUAL,292000
2067,Maruti S PRESSO,2021,20784,PETROL,MANUAL,478000
2068,Ford Ecosport TITANIUM,2018,70416,PETROL,MANUAL,646000
2069,Honda Jazz 1.2L,2019,12870,PETROL,AUTOMATIC,736000
2070,Maruti Alto K10,2014,19867,PETROL,MANUAL,264000
2071,Honda Brio S,2012,63383,PETROL,MANUAL,263000
2072,Hyundai NEW SANTRO,2019,23898,PETROL,MANUAL,488000
2073,Maruti Dzire VXI,2021,45407,PETROL,MANUAL,747000
2074,Hyundai VENUE SX,2022,19887,PETROL,MANUAL,1141000
2075,Maruti Swift VDI,2016,85898,DIESEL,MANUAL,476999
2076,Maruti Celerio VXI,2017,124536,PETROL,MANUAL,357000
2077,Hyundai VENUE SX,2019,99890,PETROL,MANUAL,746000
2078,Hyundai NEW I20,2022,36592,PETROL,MANUAL,780000
2079,Honda WR-V 1.2L,2017,20190,PETROL,MANUAL,660000
2080,Nissan Micra XV,2017,42224,PETROL,AUTOMATIC,513000
2081,Tata NEXON XM,2018,86222,PETROL,MANUAL,626000
2082,Maruti Swift ZXI,2014,56168,PETROL,MANUAL,578000
2083,Nissan MAGNITE XV,2020,21393,PETROL,MANUAL,685000
2084,Ford Ecosport TREND,2020,47638,DIESEL,MANUAL,714000
2085,Honda City 1.5L,2020,48952,DIESEL,MANUAL,1088000
2086,Renault Kwid RXL,2021,27646,PETROL,AUTOMATIC,450000
2087,Maruti Swift LXI,2015,77779,PETROL,MANUAL,378000
2088,Hyundai Grand i10,2018,103102,PETROL,MANUAL,455000
2089,Skoda Rapid STYLE,2018,112715,PETROL,AUTOMATIC,729000
2090,Hyundai NEW I20,2021,8389,PETROL,AUTOMATIC,975000
2091,Jeep Compass LONGITUDE,2018,83026,PETROL,AUTOMATIC,1006000
2092,Hyundai VENUE SX,2021,38097,PETROL,MANUAL,938000
2093,Tata Safari XZA,2022,23488,DIESEL,AUTOMATIC,2032999
2094,Maruti Ciaz ALPHA,2018,25204,PETROL,MANUAL,740000
2095,Hyundai Grand i10,2017,73453,PETROL,AUTOMATIC,438000
2096,Tata Tiago XZ,2021,12502,PETROL,MANUAL,562000
2097,Maruti Wagon R,2017,70769,PETROL,AUTOMATIC,359000
2098,Honda WR-V 1.2L,2017,104509,PETROL,MANUAL,590000
2099,Hyundai VENUE SX,2019,30930,PETROL,AUTOMATIC,948000
2100,Maruti Alto LXI,2020,31085,CNG,MANUAL,378000
2101,Maruti Wagon R,2015,30942,PETROL,MANUAL,329000
2102,Skoda Rapid AMBITION,2018,97557,DIESEL,AUTOMATIC,749000
2103,Maruti S PRESSO,2022,11410,PETROL,MANUAL,548000
2104,Hyundai Grand i10,2016,90696,PETROL,MANUAL,422000
2105,Honda Jazz 1.2L,2017,66797,PETROL,AUTOMATIC,599000
2106,Hyundai i10 MAGNA,2012,44944,PETROL,MANUAL,261000
2107,Honda Amaze 1.2L,2017,95120,CNG,MANUAL,468000
2108,Honda Jazz 1.2L,2017,91115,PETROL,MANUAL,471000
2109,Honda Amaze 1.2L,2019,22419,PETROL,MANUAL,683000
2110,Renault Kwid RXL,2017,62303,PETROL,MANUAL,323000
2111,Volkswagen Polo HIGHLINE,2019,51487,PETROL,MANUAL,680000
2112,Maruti Baleno DELTA,2017,43118,PETROL,MANUAL,593000
2113,Maruti Ertiga ZDI,2018,47225,DIESEL,MANUAL,857000
2114,Tata Tiago XZA,2017,62204,PETROL,AUTOMATIC,474000
2115,Renault Kwid CLIMBER,2020,9676,PETROL,AUTOMATIC,470000
2116,Hyundai Eon SPORTZ,2016,29552,PETROL,MANUAL,332000
2117,Hyundai VENUE SX,2019,55072,PETROL,AUTOMATIC,881000
2118,Honda WR-V 1.2L,2018,44203,PETROL,MANUAL,544000
2119,Mahindra XUV500 W7,2021,48772,DIESEL,MANUAL,1339000
2120,Maruti S Cross,2020,52649,PETROL,MANUAL,906000
2121,Renault Duster 110,2019,66800,DIESEL,AUTOMATIC,860000
2122,Hyundai NEW I20,2021,33437,PETROL,MANUAL,739000
2123,Maruti Ciaz DELTA,2019,70578,PETROL,MANUAL,765000
2124,Maruti S PRESSO,2021,51124,PETROL,MANUAL,405999
2125,Hyundai Elite i20,2017,23631,PETROL,MANUAL,523000
2126,Datsun Redi Go,2018,62544,PETROL,MANUAL,267000
2127,Hyundai GRAND I10,2021,48042,CNG,MANUAL,631000
2128,Maruti Baleno DELTA,2021,33717,PETROL,MANUAL,635000
2129,Honda City 1.5L,2022,10457,PETROL,MANUAL,991000
2130,Tata Tiago XZA,2022,2507,PETROL,AUTOMATIC,690000
2131,Tata PUNCH CREATIVE,2022,34654,PETROL,MANUAL,746000
2132,Hyundai NEW I20,2020,33748,PETROL,AUTOMATIC,834000
2133,Hyundai AURA SX,2021,15883,PETROL,MANUAL,726000
2134,Hyundai Grand i10,2017,19850,PETROL,MANUAL,459000
2135,Honda City 1.5L,2017,53854,PETROL,MANUAL,746000
2136,Tata PUNCH CREATIVE,2021,45950,PETROL,MANUAL,780000
2137,Maruti Dzire VXI,2017,33911,PETROL,MANUAL,476999
2138,Renault Kwid RXT,2021,30453,PETROL,MANUAL,408000
2139,Toyota Corolla Altis,2017,23355,PETROL,MANUAL,700000
2140,Hyundai Creta SX,2017,58548,PETROL,MANUAL,823000
2141,Maruti Baleno ALPHA,2019,42227,PETROL,AUTOMATIC,725000
2142,Volkswagen Polo COMFORTLINE,2013,70274,PETROL,MANUAL,318000
2143,Hyundai GRAND I10,2022,22907,PETROL,MANUAL,712000
2144,Honda Amaze 1.2L,2022,12559,PETROL,MANUAL,670000
2145,Renault Kwid CLIMBER,2020,47089,PETROL,AUTOMATIC,433000
2146,Maruti Celerio VXI,2017,69699,PETROL,MANUAL,455000
2147,Maruti Wagon R,2013,40896,PETROL,MANUAL,396000
2148,Hyundai i10 SPORTZ,2015,94232,PETROL,MANUAL,269000
2149,Maruti Celerio VXI,2022,39884,CNG,MANUAL,569000
2150,Nissan Micra XV,2013,93803,CNG,AUTOMATIC,278000
2151,Tata ALTROZ XZ,2021,34671,PETROL,MANUAL,721000
2152,Renault Kwid RXT,2020,12183,PETROL,AUTOMATIC,428000
2153,Mahindra XUV500 W11,2019,20493,DIESEL,AUTOMATIC,1651000
2154,Maruti IGNIS DELTA,2017,70873,PETROL,MANUAL,503000
2155,Renault Duster 85,2017,48352,DIESEL,MANUAL,815000
2156,Maruti Wagon R,2017,39082,PETROL,MANUAL,422000
2157,Maruti Wagon R,2013,111586,PETROL,MANUAL,296000
2158,Tata Safari XZA,2022,49189,DIESEL,AUTOMATIC,1939999
2159,Renault Duster RXZ,2021,50108,PETROL,MANUAL,975000
2160,Maruti Swift VDI,2013,96413,DIESEL,MANUAL,444000
2161,Ford Ecosport TREND,2016,71960,DIESEL,MANUAL,500000
2162,Renault Kwid RXT,2021,39526,PETROL,MANUAL,422000
2163,Jeep Compass LIMITED,2018,12629,PETROL,AUTOMATIC,1172000
2164,Tata NEXON XMA,2021,4351,PETROL,AUTOMATIC,932000
2165,Maruti Swift VXI,2014,53477,PETROL,MANUAL,366000
2166,Toyota Corolla Altis,2016,93355,PETROL,AUTOMATIC,695000
2167,Hyundai AURA E,2021,22974,PETROL,MANUAL,497000
2168,Maruti Celerio ZXI,2018,63071,PETROL,MANUAL,420000
2169,Hyundai Eon MAGNA,2017,76570,PETROL,MANUAL,334000
2170,Hyundai i10 SPORTZ,2010,97941,PETROL,MANUAL,217000
2171,Maruti Ciaz ALPHA,2017,95675,PETROL,AUTOMATIC,548000
2172,Maruti Vitara Brezza,2020,46692,PETROL,MANUAL,750000
2173,Ford Ecosport TITANIUM,2016,81222,DIESEL,MANUAL,679000
2174,Maruti Swift VXI,2023,7374,PETROL,MANUAL,714000
2175,Tata ALTROZ XZ,2023,16595,PETROL,MANUAL,763000
2176,Hyundai i20 MAGNA,2013,76374,PETROL,MANUAL,341000
2177,Hyundai NEW SANTRO,2019,11939,PETROL,AUTOMATIC,578000
2178,Maruti Swift VXI,2016,48784,PETROL,MANUAL,428000
2179,Hyundai VENUE SX,2022,16132,PETROL,MANUAL,890000
2180,Maruti Vitara Brezza,2022,1402,PETROL,AUTOMATIC,1021000
2181,Maruti Ciaz ALPHA,2019,92478,DIESEL,MANUAL,731000
2182,Tata ALTROZ XZ,2020,47992,PETROL,MANUAL,704000
2183,Maruti Alto LXI,2019,64745,PETROL,MANUAL,343000
2184,MG HECTOR SHINE,2022,21027,PETROL,MANUAL,1344000
2185,Maruti Alto LXI,2019,98882,CNG,MANUAL,369000
2186,Renault Duster 85,2015,99606,DIESEL,MANUAL,416000
2187,Maruti S Cross,2019,66325,DIESEL,MANUAL,751000
2188,Mahindra KUV 100,2017,50642,PETROL,MANUAL,444000
2189,MG HECTOR SHARP,2021,7592,PETROL,MANUAL,1651000
2190,Maruti Ciaz ZDI+,2017,75584,DIESEL,MANUAL,633000
2191,Volkswagen Vento HIGHLINE,2011,98549,PETROL,MANUAL,316000
2192,Maruti Wagon R,2016,55573,PETROL,MANUAL,359000
2193,Datsun Redi Go,2021,15670,PETROL,MANUAL,325000
2194,Nissan MAGNITE XE,2022,13589,PETROL,MANUAL,582000
2195,Toyota Glanza V,2019,54744,PETROL,MANUAL,731000
2196,Hyundai Creta SX,2017,91055,PETROL,AUTOMATIC,906000
2197,Hyundai Creta SX,2016,126873,DIESEL,MANUAL,802000
2198,Honda City 1.5L,2018,17716,PETROL,MANUAL,714000
2199,Maruti Ciaz VXI+,2015,97498,PETROL,MANUAL,437000
2200,Hyundai Creta SX,2018,122428,DIESEL,MANUAL,1062000
2201,Maruti S PRESSO,2020,43589,PETROL,AUTOMATIC,381000
2202,Volkswagen Vento COMFORTLINE,2013,89759,DIESEL,MANUAL,327000
2203,MG HECTOR SHARP,2021,20387,PETROL,MANUAL,1479000
2204,Hyundai i20 SPORTZ,2012,64048,PETROL,MANUAL,385000
2205,Honda Brio S,2016,53924,PETROL,MANUAL,403000
2206,Hyundai Grand i10,2015,79623,PETROL,MANUAL,434000
2207,Mahindra XUV300 W8,2022,25888,PETROL,MANUAL,1002000
2208,Hyundai Elite i20,2019,62874,DIESEL,MANUAL,651000
2209,Maruti Ertiga ZXI,2013,77326,PETROL,MANUAL,459999
2210,KIA SONET HTK,2021,85360,DIESEL,AUTOMATIC,850000
2211,Volkswagen Vento HIGHLINE,2017,38945,PETROL,AUTOMATIC,758000
2212,Maruti Alto 800,2013,76448,CNG,MANUAL,266000
2213,Hyundai NEW I20,2022,16031,PETROL,MANUAL,878999
2214,Maruti New Wagon-R,2021,14182,PETROL,MANUAL,507000
2215,Volkswagen Vento HIGHLINE,2012,93393,PETROL,MANUAL,331000
2216,Tata ALTROZ XZ,2020,29964,PETROL,MANUAL,639000
2217,Maruti S PRESSO,2022,2980,PETROL,MANUAL,494000
2218,Tata Tiago XZ,2019,54126,PETROL,MANUAL,500000
2219,Mahindra XUV500 W8,2013,97814,DIESEL,MANUAL,577000
2220,Maruti Swift Dzire,2014,100458,PETROL,MANUAL,438000
2221,Maruti Swift Dzire,2012,69502,DIESEL,MANUAL,462000
2222,Mahindra Scorpio S2,2015,36537,DIESEL,MANUAL,788000
2223,Honda Jazz 1.5L,2019,27362,DIESEL,MANUAL,630000
2224,Hyundai Creta E,2017,55551,PETROL,MANUAL,744000
2225,Renault TRIBER RXT,2020,55918,PETROL,MANUAL,562000
2226,Mahindra XUV500 W11,2020,81766,DIESEL,AUTOMATIC,1494000
2227,Tata Safari XT,2022,39984,DIESEL,MANUAL,1700000
2228,Volkswagen VIRTUS HIGHLINE,2022,15098,PETROL,MANUAL,1168000
2229,Renault Duster RXS,2021,36585,PETROL,MANUAL,896000
2230,Maruti Swift Dzire,2011,58020,PETROL,MANUAL,199000
2231,Hyundai GRAND I10,2020,32210,PETROL,MANUAL,491000
2232,KIA SONET HTX,2020,29736,PETROL,MANUAL,776000
2233,Nissan MAGNITE XE,2021,6655,PETROL,MANUAL,587000
2234,Ford Ecosport TITANIUM,2017,99266,DIESEL,MANUAL,583000
2235,Hyundai Elite i20,2016,63827,PETROL,MANUAL,588000
2236,Maruti Alto LXI,2012,69943,PETROL,MANUAL,181000
2237,Maruti Wagon R,2018,85899,PETROL,MANUAL,361000
2238,Maruti Baleno ZETA,2022,21107,PETROL,MANUAL,794000
2239,Renault Kwid RXT,2015,44512,PETROL,MANUAL,313000
2240,Maruti Celerio VXI,2018,119383,PETROL,AUTOMATIC,400000
2241,Maruti Swift ZXI,2021,17381,PETROL,AUTOMATIC,826000
2242,Maruti Swift Dzire,2016,71849,PETROL,MANUAL,473000
2243,Toyota Innova 2.5,2015,90880,DIESEL,MANUAL,930000
2244,Hyundai Elite i20,2016,39004,PETROL,MANUAL,472000
2245,Hyundai Grand i10,2016,40032,PETROL,MANUAL,377000
2246,Maruti Celerio ZXI,2016,64442,PETROL,AUTOMATIC,423000
2247,Maruti Celerio ZXI,2016,54395,PETROL,AUTOMATIC,409999
2248,Honda City 1.5L,2020,53369,PETROL,AUTOMATIC,971000
2249,Tata ALTROZ XTA,2022,38754,PETROL,AUTOMATIC,795000
2250,Hyundai VENUE SX,2022,4845,DIESEL,MANUAL,1099000
2251,Hyundai GRAND I10,2020,39250,DIESEL,MANUAL,743000
2252,Volkswagen Vento HIGHLINE,2016,83662,PETROL,MANUAL,482000
2253,Maruti S PRESSO,2020,47017,PETROL,MANUAL,413000
2254,Hyundai Grand i10,2016,27464,PETROL,MANUAL,553000
2255,Tata Safari XZA,2022,27645,DIESEL,AUTOMATIC,1982999
2256,Hyundai Elite i20,2018,72762,PETROL,MANUAL,584000
2257,Renault Kwid CLIMBER,2022,26176,PETROL,MANUAL,479000
2258,Maruti Alto 800,2015,60589,PETROL,MANUAL,260000
2259,Maruti Swift ZXI,2018,44996,PETROL,AUTOMATIC,696000
2260,Mahindra XUV500 W8,2015,65756,DIESEL,MANUAL,811000
2261,Maruti Baleno ALPHA,2020,27579,PETROL,AUTOMATIC,760000
2262,Maruti Baleno DELTA,2017,49352,PETROL,AUTOMATIC,663000
2263,Maruti Celerio VXI,2015,49343,PETROL,MANUAL,379000
2264,Volkswagen Polo HIGHLINE,2019,33721,PETROL,MANUAL,682000
2265,Maruti Alto K10,2014,97487,PETROL,MANUAL,223000
2266,Hyundai Grand i10,2019,17833,PETROL,MANUAL,599000
2267,Tata NEXON XZA,2018,41984,PETROL,AUTOMATIC,757000
2268,Maruti Baleno DELTA,2016,59239,PETROL,MANUAL,438999
2269,Renault TRIBER RXZ,2023,14050,PETROL,MANUAL,803999
2270,Maruti Wagon R,2013,39721,PETROL,MANUAL,331000
2271,Tata ALTROZ XZA,2022,17688,PETROL,AUTOMATIC,819000
2272,Maruti Swift Dzire,2014,78256,PETROL,MANUAL,403000
2273,Mahindra XUV500 W11(O),2020,48891,DIESEL,MANUAL,1319000
2274,Renault Kiger RXL,2021,46060,PETROL,MANUAL,568000
2275,Tata Tiago XZ,2019,24908,PETROL,MANUAL,497000
2276,Maruti Celerio ZXI,2018,19171,PETROL,MANUAL,486000
2277,Maruti Swift Dzire,2013,47352,PETROL,MANUAL,449000
2278,Renault Duster RXZ,2021,15108,PETROL,MANUAL,923000
2279,Hyundai Creta SX,2016,13826,PETROL,MANUAL,863000
2280,Mahindra Thar LX,2022,8741,PETROL,AUTOMATIC,1539000
2281,Honda Amaze 1.2L,2018,72135,PETROL,MANUAL,517000
2282,Maruti Wagon R,2016,52398,PETROL,AUTOMATIC,355000
2283,Tata Harrier XT,2022,35606,DIESEL,MANUAL,1434000
2284,Renault Kwid CLIMBER,2018,44760,PETROL,AUTOMATIC,392000
2285,Maruti Alto 800,2016,49933,PETROL,MANUAL,263000
2286,Maruti Swift VXI,2010,109452,PETROL,MANUAL,297000
2287,Renault Kwid RXT,2022,12186,PETROL,MANUAL,434999
2288,Maruti Baleno DELTA,2022,11353,PETROL,MANUAL,723000
2289,Hyundai Elite i20,2014,44599,PETROL,MANUAL,393000
2290,Nissan MAGNITE XV,2021,22602,PETROL,MANUAL,641000
2291,Maruti Celerio ZXI,2015,53832,PETROL,AUTOMATIC,400000
2292,Maruti BREZZA ZXI,2022,12060,PETROL,MANUAL,1178000
2293,Hyundai Grand i10,2014,39887,PETROL,MANUAL,394000
